t,angle,setpoint,sp_goal,dq,a_hat,tau_dyn,tau_cmd,tau_load,tau_f_exp,bias_u,Fx,Fy,Fz,Mx,My,Mz,pos_err,rot_err,risk_act,risk_err,risk,J_est,D_est,b0,b1,b2,b3,b4
0.049999999999999996,0.0,0.011519173063162578,0.6981317007977318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.05499999999999999,0.0,0.012566370614359177,0.6981317007977318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.05999999999999999,0.0,0.013613568165555775,0.6981317007977318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.06499999999999999,0.0,0.014660765716752374,0.6981317007977318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.06999999999999999,0.0,0.01570796326794897,0.6981317007977318,0.0,0.0,0.0,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.075,0.0005600537965769039,0.01675516081914557,0.6981317007977318,0.11201075931538076,4.48043037261523,0.44804303726152306,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.08,0.0011012299610279818,0.017802358370342167,0.6981317007977318,0.10823523289021558,3.433323241085577,0.36125404559901864,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.642829165823559,0.28672870336270867,0.07044213081373249,0.0,0.0
0.085,0.001581843080062856,0.018849555921538766,0.6981317007977318,0.09612262380697482,2.2621542295388317,0.2578704374086864,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8264488364238283,0.1512158789436626,0.022335284632509205,0.0,0.0
0.09000000000000001,0.001997564816955327,0.019896753472735364,0.6981317007977318,0.08314434737849424,1.2905923264918422,0.16976286402214277,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8894195939363219,0.091565882856147,0.019014523207531074,0.0,0.0
0.09500000000000001,0.0023356512897363913,0.020943951023931963,0.6981317007977318,0.06761729455621288,0.41139174830221914,0.08700517550914784,1.1528755999058928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9162501029489778,0.064828941617915,0.018920955433107362,0.0,0.0
0.10000000000000002,0.0024013668633457415,0.02199114857512856,0.6981317007977318,0.013143114721870006,-1.8498537947319396,-0.13747381180105916,1.4580718589522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9609331119956539,0.022345806043431712,0.016721081960914465,0.0,0.0
0.10500000000000002,0.0020017202215151567,0.02303834612632516,0.6981317007977318,-0.07992932836611692,-5.202780759305028,-0.4801659234372958,1.5389305166811453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9664800177148238,0.016760989632631187,0.016758992652545025,0.0,0.0
0.11000000000000003,0.0026749263032682016,0.02408554367752176,0.6981317007977318,0.13464121635060894,4.420597181225012,0.4613607475784881,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.11500000000000003,0.0033203524467328234,0.025132741228718357,0.6981317007977318,0.12908522869292438,3.3142382386726275,0.3684072420481497,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.6590757783487695,0.2757163347329294,0.06520788691830112,0.0,0.0
0.12000000000000004,0.0038972836777017936,0.026179938779914955,0.6981317007977318,0.11538624619379405,2.103431290972889,0.26058350023286636,1.621577636765936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8390751665419119,0.13944579063962023,0.021479042818467898,0.0,0.0
0.12500000000000003,0.0043931063515312,0.027227136331111554,0.6981317007977318,0.0991645347658813,1.0338765756618016,0.16204175386564917,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9029021959398923,0.07857692620331261,0.018520877856795223,0.0,0.0
0.13000000000000003,0.004817949975490609,0.028274333882308152,0.6981317007977318,0.08496872479188183,0.2592688615694626,0.08871648875906248,1.7059967816351365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9172440439477573,0.06313390304047142,0.019622053011771442,0.0,0.0
0.13500000000000004,0.005173399386711172,0.02932153143350475,0.6981317007977318,0.07108988224411272,-0.34773861265519435,0.029052816782874632,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9173430423358458,0.06157209803909111,0.02108485962506301,0.0,0.0
0.14000000000000004,0.005458936701733917,0.03036872898470135,0.6981317007977318,0.05710746300454886,-0.83748765970671,-0.021313042372897717,0.8456182151020786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9100357143054384,0.06741966274508711,0.022544622949474395,0.0,0.0
0.14500000000000005,0.0053272714709909404,0.03141592653589795,0.6981317007977318,-0.02633304614859533,-4.007610493891136,-0.34167527643016715,1.3017891424390253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9650358602693593,0.018132684848618637,0.016831454882022038,0.0,0.0
0.15000000000000005,0.006437896886462501,0.03246312408709454,0.6981317007977318,0.22212508309431203,6.732236774603386,0.7162790084437206,1.7059967816351365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.15500000000000005,0.007462344747279678,0.03351032163829114,0.6981317007977318,0.20488957216343548,4.6963689824476464,0.5396211763265601,1.3401748873713983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8463458438695818,0.12981192878644146,0.02384222734397675,0.0,0.0
0.16000000000000006,0.008287917736781402,0.03455751918948773,0.6981317007977318,0.16511459790034475,2.166096215434488,0.3053793755550348,1.5389305166811453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9555636902883855,0.0276974732740053,0.016738836437609206,0.0,0.0
0.16500000000000006,0.00898449887113918,0.03560471674068433,0.6981317007977318,0.1393162268715556,0.7009421311960244,0.16752835199292643,1.5800315616912752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9588780854176574,0.023914649125934176,0.01720726545640835,0.0,0.0
0.17000000000000007,0.009569396937896251,0.03665191429188092,0.6981317007977318,0.11697961335141403,-0.332710835848843,0.06696682381322379,1.621577636765936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9548859900467832,0.026939074420515144,0.018174935532701685,0.0,0.0
0.17500000000000007,0.010058173294909087,0.03769911184307752,0.6981317007977318,0.0977552714025672,-1.0351423466329475,-0.004607170608582026,1.7059967816351365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9463034509505743,0.03361095585770173,0.020085593191723823,0.0,0.0
0.18000000000000008,0.010473828450591787,0.03874630939427411,0.6981317007977318,0.08313103113654013,-1.413083487947441,-0.04654185412656317,1.748865901527327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.928065649203698,0.04736834682845276,0.024566003967849123,0.0,0.0
0.18500000000000008,0.010816253651766064,0.03979350694547071,0.6981317007977318,0.0684850402348555,-1.7163064264253385,-0.08251648192614269,1.8359136412594401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9076760813059863,0.06439735493739278,0.027926563756620858,0.0,0.0
0.19000000000000009,0.0110801932613147,0.0408407044966673,0.6981317007977318,0.05278792190972709,-2.000929874145407,-0.11784405240385089,0.9436765420508268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.885552909430694,0.08498467781493882,0.02946241275436714,0.0,0.0
0.1950000000000001,0.010921755886264687,0.0418879020478639,0.6981317007977318,-0.031687475010002394,-4.979759776105505,-0.42373076209644234,1.4982765766140194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9643623797465571,0.01890092323476267,0.016736697018680215,0.0,0.0
0.2000000000000001,0.012019092822455713,0.04293509959906049,0.6981317007977318,0.21946738723820514,6.062386669043898,0.660564843314076,1.748865901527327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.2050000000000001,0.013029685724733295,0.04398229715025709,0.6981317007977318,0.20211858045551626,4.155957063927563,0.49417142947861803,1.5800315616912752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8284241043014559,0.1454132750190648,0.02616262067947944,0.0,0.0
0.2100000000000001,0.013902465718327681,0.04502949470145368,0.6981317007977318,0.17455599871887742,2.222262381676497,0.3174257895092217,1.5800315616912752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9414078149488915,0.04160494183391522,0.01698724321719323,0.0,0.0
0.2150000000000001,0.014642037920146601,0.04607669225265028,0.6981317007977318,0.14791444036378404,0.7121475711374623,0.17530335798202423,1.621577636765936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9557157054349781,0.027117884294356034,0.017166410270665962,0.0,0.0
0.2200000000000001,0.015266051787642388,0.04712388980384687,0.6981317007977318,0.12480277349915736,-0.35474861767509724,0.07146232938531812,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9540372871240146,0.02789968873561527,0.018063024140370185,0.0,0.0
0.22500000000000012,0.015791068091943555,0.04817108735504347,0.6981317007977318,0.1050032608602338,-1.0757793996970202,-0.002059743287574578,1.7059967816351365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9462158377198686,0.033853040885594446,0.019931121394536937,0.0,0.0
0.23000000000000012,0.01622994619521061,0.04921828490624006,0.6981317007977318,0.08777562065341063,-1.5497291280305432,-0.053757833719714945,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9326465469822959,0.04436296003003111,0.022990492987672993,0.0,0.0
0.23500000000000013,0.0165996027612977,0.05026548245743666,0.6981317007977318,0.07393131321741789,-1.7935555998641444,-0.08433939741519722,1.8800885298860193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9069830354664642,0.06415488178052685,0.028862082753008955,0.0,0.0
0.24000000000000013,0.01690404924085251,0.05131268000863325,0.6981317007977318,0.06088929591096184,-1.9565251721495578,-0.10781057704319515,1.4982765766140194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8716427402773652,0.0936485248840581,0.034708734838576755,0.0,0.0
0.24500000000000013,0.01698165835170442,0.05235987755982985,0.6981317007977318,0.015521822170381998,-3.3799190873428397,-0.2579760692511216,1.5800315616912752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9416952588515589,0.040861783005638225,0.017442958142802875,0.0,0.0
0.2500000000000001,0.016603034905887413,0.05340707511102644,0.6981317007977318,-0.0757246891634015,-6.353795723225613,-0.5688834091887702,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9662598685293757,0.017049174423090587,0.016690957047533653,0.0,0.0
0.2550000000000001,0.01730598276952572,0.05445427266222304,0.6981317007977318,0.14058957272766082,3.569533897062003,0.39803436994708896,1.9246950001826533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.2600000000000001,0.017982884881723088,0.05550147021341963,0.6981317007977318,0.13538042243947393,2.6472611061221274,0.32008522644134935,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.6044886085722113,0.3105462206349725,0.08496517079281622,0.0,0.0
0.2650000000000001,0.018591751360241028,0.05654866776461623,0.6981317007977318,0.12177329570358794,1.5735238154622624,0.22330054179985137,1.748865901527327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.7911221153681398,0.18333425165626124,0.0255436329755989,0.0,0.0
0.27000000000000013,0.019120080994004755,0.05759586531581282,0.6981317007977318,0.10566592675274529,0.6145242943361039,0.13369468494908454,1.748865901527327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8691711486031859,0.11123744389457345,0.01959140750224067,0.0,0.0
0.27500000000000013,0.019567070533046734,0.05864306286700942,0.6981317007977318,0.0893979078083961,-0.1591013223050846,0.05879022046231011,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8965609817832927,0.08355869615175236,0.019880322064954856,0.0,0.0
0.28000000000000014,0.019937669883491594,0.05969026041820601,0.6981317007977318,0.07411987008897196,-0.7384025666210334,0.00022369074149489881,1.8800885298860193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9001840419734071,0.0782754140251176,0.02154054400147537,0.0,0.0
0.28500000000000014,0.020234789548834158,0.06073745796940261,0.6981317007977318,0.05942393306851255,-1.1785595341152033,-0.046745616274406224,1.5389305166811453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8914943711956105,0.08492983167836647,0.023575797126023,0.0,0.0
0.29000000000000015,0.02030297598469103,0.0617846555205992,0.6981317007977318,0.013637287171374454,-2.7743134631776867,-0.21103524731711537,1.621577636765936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9494249859290796,0.03359663362333322,0.016978380447587278,0.0,0.0
0.29500000000000015,0.01991183667051718,0.0628318530717958,0.6981317007977318,-0.07822786283477019,-5.894056770787936,-0.5341068319308511,1.7059967816351365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9664001691787253,0.016894404156919354,0.016705426664355264,0.0,0.0
0.30000000000000016,0.020601890338472803,0.0638790506229924,0.6981317007977318,0.1380107335911246,3.934298440405443,0.4251524621053351,1.9697312698824165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.30500000000000016,0.02127197314820635,0.064926248174189,0.6981317007977318,0.13401656194670952,2.987671886547752,0.34622700048118776,1.8359136412594401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.6120273499393425,0.30596645124798855,0.08200619881266903,0.0,0.0
0.31000000000000016,0.021879416092283378,0.0659734457253856,0.6981317007977318,0.12148858881540568,1.889018583986048,0.2483123577712084,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.7993858335479681,0.17587971782336906,0.024734448628662895,0.0,0.0
0.31500000000000017,0.022411330993156044,0.0670206432765822,0.6981317007977318,0.1063829801745329,0.9069905215539273,0.1576656258639405,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8758991689677211,0.10475761812666154,0.01934321290561742,0.0,0.0
0.3200000000000002,0.022866952204106256,0.06806784082777881,0.6981317007977318,0.09112424219004273,0.11524289786353481,0.08211882558111697,1.8359136412594401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9020486421308705,0.07824599348177588,0.0197053643873535,0.0,0.0
0.3250000000000002,0.02325270104121199,0.06911503837897541,0.6981317007977318,0.07714976742114696,-0.4667846724650028,0.024377040139717344,1.8800885298860193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.904443439994908,0.07407429935851771,0.02148226064657431,0.0,0.0
0.3300000000000002,0.023562852178059677,0.07016223593017201,0.6981317007977318,0.06203022736953717,-0.9782093400363938,-0.028632565307281768,1.5389305166811453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9015053033266497,0.07593855489548477,0.022556141777865524,0.0,0.0
0.3350000000000002,0.02364607184776655,0.07120943348136861,0.6981317007977318,0.01664393394137427,-2.5980192091556313,-0.1945263895793511,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9515469657819922,0.031487118397561846,0.016965915820445997,0.0,0.0
0.3400000000000002,0.023286604718500827,0.07225663103256522,0.6981317007977318,-0.0718934258531442,-5.619909759105244,-0.507107521410935,1.748865901527327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9663660876871256,0.016938329412891324,0.016695582899982984,0.0,0.0
0.3450000000000002,0.02402699428202997,0.07330382858376182,0.6981317007977318,0.14807791270582854,4.302925735074715,0.46269638897064,1.9697312698824165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.3500000000000002,0.024736117142733237,0.07435102613495842,0.6981317007977318,0.1418245721406529,3.192206965452746,0.36883621494874197,1.8359136412594401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.6602295480410759,0.27491842175060405,0.0648520302083201,0.0,0.0
0.3550000000000002,0.02537181249793508,0.07539822368615502,0.6981317007977318,0.1271390710403687,1.9663455283508295,0.25901889910036136,1.7921721490460922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8415369385216718,0.137160873626071,0.021302187852257397,0.0,0.0
0.3600000000000002,0.025921950062777685,0.07644542123735162,0.6981317007977318,0.11002751296852134,0.8886140998067693,0.15911113835935864,1.8359136412594401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9045340320644834,0.07698644991242846,0.018479518023088188,0.0,0.0
0.3650000000000002,0.026400576425280188,0.07749261878854823,0.6981317007977318,0.0957252725005003,0.1388016611245736,0.08768435089036614,1.8800885298860193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9166930006222577,0.06347503449652205,0.019831964881220306,0.0,0.0
0.3700000000000002,0.026816913755466545,0.07853981633974483,0.6981317007977318,0.08326746603727156,-0.38727092962949056,0.035632298459458006,1.9246950001826533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9117757124362925,0.06600914518639363,0.022215142377313882,0.0,0.0
0.3750000000000002,0.027172540810721024,0.07958701389094143,0.6981317007977318,0.07112541105089575,-0.795498943158625,-0.006739586611973401,1.4982765766140194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.8996872707354362,0.07569180878415559,0.02462092048040824,0.0,0.0
0.3800000000000002,0.02730907462988953,0.08063421144213803,0.6981317007977318,0.027306763833701002,-2.38914504321469,-0.16928619239021442,1.6635667081183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9499965609137665,0.03290041832353659,0.0171030207626968,0.0,0.0
0.38500000000000023,0.027050520382518026,0.08168140899333463,0.6981317007977318,-0.051710849474300484,-5.072020566891812,-0.44713032493078536,1.748865901527327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.965984234057559,0.017336863140994564,0.0166789028014465,0.0,0.0
0.39000000000000024,0.02796163383310173,0.08272860654453124,0.6981317007977318,0.18222269011674078,5.299725130128201,0.5697561625036487,1.9697312698824165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
0.39500000000000024,0.028822801518686818,0.08377580409572784,0.6981317007977318,0.17223353711701733,3.840213984113623,0.44500394842270374,1.8359136412594401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.7472462616514142,0.2118397047721885,0.04091403357639742,0.0,0.0
0.40000000000000024,0.02959247279876068,0.08482300164692444,0.6981317007977318,0.15393425601477237,2.3401999432010996,0.3103634002679059,1.8359136412594401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9012990374926058,0.0805717185400392,0.018129243967354988,0.0,0.0
0.40500000000000025,0.030273205917643833,0.08587019919812104,0.6981317007977318,0.1361466237766305,1.1606546650352052,0.20176967222412084,1.8359136412594401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.9350836099144667,0.04707160570834078,0.017844784377192485,0.0,0.0
